point_res_7,count
608796052635516927,1
608801907967787007,1
608818992995368959,2
609312319414992895,1
608796199100612607,1
608796156016721919,1
608802031263547391,2
608801885888970751,1
609312420078288895,2
608802038276423679,1
609312317217177599,1
609313434110001151,1
608803270462275583,1
609311961053659135,1
608802797931986943,1
608802756207050751,1
609313180639821823,1
608810914212216831,40
609311982696267775,1
608807123886800895,1
608807080651915263,1
608803256839176191,2
608802802226954239,1
608803007697518591,1
608801885368877055,1
608802361120391167,1
609312378621788159,1
609312079651799039,1
608795270095831039,1
608802455542562815,1
608844341909127167,1
609312429238648831,1
608806822349897727,1
609311978552295423,1
608819037555654655,1
609311980833996799,1
608819007071453183,1
609312153085673471,2
608803218671009791,1
608802631770439679,1
608845302220193791,1
608797194593501183,4
608801885754753023,1
609312892524691455,1
608818990344568831,1
608795770157531135,1
608845298344656895,1
608803327890685951,1
608803268566450175,1
608803171527032831,2
608802434470379519,1
608819019520147455,2
608796053088501759,1
608803251185254399,1
608845302018867199,1
608803284873904127,1
609312276968636415,7
609290388791885823,1
608798028521799679,1
608802443630739455,1
608798040131633151,1
609313435015970815,25
609312416303415295,9
609312117064990719,1
608797100993413119,1
608819049014493183,1
608819024804970495,48
608802749915594751,1
608818979070279679,580
608819012490493951,4347
608818979238051839,1411
608802584358027263,635
608801801566683135,527
609312270878507007,280
608801813981822975,204
609312152196481023,97
609312410968260607,179
608802231281516543,75
608802629186748415,1559
608844284111618047,337
608819012507271167,5973
609312001738407935,91
609312411857453055,2076
608801842821857279,1903
608801930868686847,93
608803202145452031,2289
609313430385459199,210
608818927480340479,964
608802092080955391,1294
608845333090271231,3789
609312152699797503,256
608818978130755583,686
609312276884750335,324
608818982308282367,1367
608803233233633279,1693
608801789252206591,5616
608845296432054271,2799
608819003850227711,306
608798021810913279,374
608802243746988031,2377
608802239435243519,1156
609312270777843711,895
609312119950671871,94
609312275391578111,540
608819016902901759,9288
608803271536017407,249
608801793949827071,614205
608801864732901375,99502
608801858307227647,1053
608801880268603391,664
608818973466689535,784
608801814451585023,1059
609312410817265663,1503
608819021600522239,759
608845301549105151,1651
609312410934706175,227
609312122366590975,840
609313452615270399,400
608801800996257791,1293
608802647423582207,1506
608818977577107455,474
608819044719525887,488
608802454452043775,750
608802375901118463,414
608801865521430527,2233486
608801790023958527,9182
608803231925010431,43
608819045357060095,371
608818982593495039,3118
608803209326100479,165
608818981754634239,3344
608803288564891647,1038
608798162387206143,467589
608801871729000447,4947
608801801600237567,2078
608819005007855615,164
608801813126184959,1781
608801843996262399,1207
608801789235429375,3894
609312294467272703,799
608819020224790527,953
608799919850913791,14
608801866158964735,313
608801791433244671,56
608798016559644671,307
609312412461432831,1940
608845330808569855,900
608819011584524287,248659
608819011467083775,111964
608819013698453503,2308
608803197263282175,1218
608819044786634751,140
608818982559940607,2016
608801842452758527,220
608801878876094463,68
608801843207733247,768
608801835406327807,1270
608802051077439487,82
608818999253270527,740
608802202038829055,8
609312277136408575,402
608802090772332543,167
608801794184708095,11255
608798017079738367,460
608819025610276863,3244
609312378487570431,966
608801924879220735,82
608818978634072063,1415
609313414749093887,104
608818982660603903,1305
608818973181476863,1196
608802209739571199,69
608802034618990591,2351
608801830759038975,1573
608802636484837375,647
609312291480928255,187
608819092450705407,1330
608801793966604287,101282
608818999035166719,2624
609312268731023359,44
609312292353343487,291
608818973298917375,2533
608802644521123839,448
608801866628726783,1670
608803202262892543,1508
608801790107844607,61813
608818993616125951,1018
608819014621200383,977
608819014050775039,1225
608801873322835967,915
608803234340929535,42
608818974506876927,279
608803201826684927,906
608819060456554495,494
608801800945926143,736
608818982861930495,6828
608802240240549887,932
608803218972999679,506
608818993330913279,315
609312407965138943,1591
608801832520646655,214
608801793933049855,41120
609312287202738175,130
609313414229000191,44
608802035122307071,479
608818988448743423,3802
608845313746141183,166
608801797808586751,812
608818976654360575,2924
608802454401712127,158254
608845296482385919,48996
608803220432617471,365
608819013413240831,10648
609312379024441343,1516
608802377159409663,654
608818993800675327,1284
608801818142572543,2683
608819019067162623,1848
608801805140230143,535
608801840808591359,1090
608802700590579711,275
608801865789865983,1286
608819088357064703,3932
608803211490361343,2587
608801866293182463,402
608802999057252351,46
608801974439116799,44
608796894331666431,24
609312408082579455,1850
608801811045810175,572
608818994354323455,1178
608802240257327103,470
608801832738750463,1229
608818968651628543,90
608802704684220415,63
608801894244024319,3
608803275579326463,882
608798162420760575,310
608818982274727935,1425
608796073288269823,1808
608797067757748223,39
608819024469426175,288
608803231555911679,28
608801842251431935,66
609313452715933695,130
608819042421047295,164
608802033058709503,685
608801820172615679,518
608802384910483455,77
608819089984454655,143
608801805224116223,161
608803217563713535,60
608798016375095295,421
608802636048629759,72
608818994152996863,955
608818997541994495,71
608845332721172479,12
608818997877538815,599
608802082685714431,1828
609312894437294079,44
608803211440029695,716
609312284820373503,181
608818993146363903,394
608797097554083839,258
608801811666567167,381
608801871292792831,1850
608818998951280639,1248
608801789705191423,116
608798152337653759,31
609313449008168959,1
608801861713002495,96
608845293714145279,53
608803196575416319,225
609312292168794111,443
608801804720799743,1502
608845331865534463,88
608802793100148735,217
608803270445498367,34
608819091259523071,176
608818980261462015,2685
608801871980658687,805
608818998380855295,557
608802664821555199,67
608803205182128127,689
608801857552252927,166
608818997323890687,266
608818982945816575,765
608844354055831551,65
609312410666270719,450
608801902817181695,624
608803232025673727,110
608802368670138367,16
608798183627161599,26
608801901256900607,133
609312410985037823,2707
608801900904579071,28
608802357697839103,64
608818926574370815,196
608818994404655103,1911
608819005058187263,209
608802385027923967,92
608818978550185983,26
608801874950225919,220
608818982828376063,205
608845330825347071,283
608801797842141183,180
608818994807308287,328
608818979120611327,1340
608802389993979903,201
608798044560818175,149
608818969020727295,538
608818993012146175,75
608803197649158143,333
608844342429220863,8
608801810257281023,119
608802682454409215,588
609312378034585599,48
608818979036725247,133
608798171312685055,45
608818977711325183,127
608819088910712831,4671
608845330858901503,513
608802337716174847,52
609312411052146687,701
608801857535475711,304
608819013648121855,1438
608818996216594431,51
608819094816292863,126
608802632827404287,265
609312360384954367,129
608818996619247615,450
608798162823413759,94
609312076933890047,30
608818969389826047,81
608803211674910719,633
608802385061478399,64
608802633213280255,152
609312361878126591,8
608801866796498943,141
608802046346264575,73
608798051942793215,238
608802455810998271,18
608819088055074815,637
608802716998696959,44
608802700389253119,424
608801820306833407,211
608803196155985919,181
608801866813276159,62
608803209678422015,2
608798175003672575,98
609313163527061503,269
608819074113208319,150
608802447523053567,29
608802239166808063,22
608802363267874815,40
609312076749340671,160
609312271717367807,64
608802017388789759,79
608802227926073343,49
608801856461733887,152
608818994421432319,276
608819020174458879,815
608802369794211839,50
608801809401643007,1435
608819016684797951,3864
608798043889729535,174
608803163473969151,4
608803197514940415,531
609312274317836287,293
608819090387107839,38
608801901927989247,97
608802798334640127,942
608818997089009663,53
608798174366138367,20
608803201994457087,213
608802218111401983,65
608803219308543999,467
608801860354047999,485
608803219274989567,28
608803207379943423,126
608798063116419071,40
608802238999035903,478
608802939028373503,9
608802999392796671,73
608845329869045759,166
608802386554650623,93
608801801449242623,82
608798162672418815,925
608802928559390719,130
608802797730660351,119
608801839365750783,170
608797083712880639,8
608819079481917439,226
608803269153652735,253
608845296767598591,134
608798054392266751,136
608798047547162623,63
609312253128212479,19
608819084699631615,565
608797080340660223,21
608844284329721855,521
609312273025990655,24
608802243780542463,245
608819080756985855,178
609312238381039615,14
608802713173491711,107
608802337732952063,24
608797050745651199,5
608818982576717823,488
608803265026457599,38
608802454418489343,138
608802713760694271,9
608845298092998655,142
608801800761376767,121
608802991440396287,11
608801789772300287,614
608818982442500095,73
609312406169976831,125
608795743867633663,658
608798021777358847,398
608818971134656511,2
608802584374804479,1147
608801874849562623,288
608801790627938303,44
608798058016145407,12
608803261385801727,22
608803199377211391,2396
608845318091440127,30
608803218150916095,261
608802342480904191,47
609312283411087359,336
608845296465608703,335
608802656399392767,12
608801820273278975,440
608798151247134719,1
608819073911881727,121
608819050339893247,87
608803202011234303,150
608802082702491647,184
609313450501341183,51
608802701328777215,163
608818996552138751,556
608798063435186175,82
608802622173872127,68
608818993179918335,241
608818995444842495,96
608819079565803519,200
608802636451282943,360
608801797875695615,53
608819045373837311,282
608796062332747775,30
608818968064425983,281
608802625009221631,5
608801800492941311,237
608802210729426943,182
608802664888664063,16
608801790594383871,1167
609312276498874367,1
608802701278445567,53
608799904751419391,22
608801857501921279,63
608802256380231679,20
608802638145781759,88
608803206893404159,9
608819004521316351,124
609312133825429503,305
608802631451672575,139
608819004051554303,12
608845295794520063,23
608819071579848703,307
608802625462206463,38
608798021156601855,259
608803202866872319,709
608802665861742591,38
608803004090417151,46
608803219795083263,104
608803287776362495,140
608801873993924607,69
609312271146942463,403
608819083592335359,425
608801810324389887,208
608802700221480959,107
608802361053282303,58
608845295391866879,319
609313434713980927,12
608798045382901759,139
608802726075170815,44
608801789185097727,160
608798148428562431,41
608818972124512255,642
608818970497122303,18
608803211976900607,271
608818978415968255,160
608802241331068927,48
